,date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
1027,2009-04-01,57.4,50.91,36.57,35.09,2548.22
1028,2009-04-02,57.94,51.87,37.32,35.84,2576.4
1029,2009-04-03,58.21,51.83,38.06,35.9,2570.5
1030,2009-04-07,58.31,52.1,37.9,35.99,2576.95
1031,2009-04-08,58.73,52.4,38.24,36.34,2479.35
1032,2009-04-09,57.1,50.72,36.98,35.44,2517.67
1033,2009-04-10,58.1,52.06,37.62,36.23,2595.53
1034,2009-04-13,59.54,53.98,38.71,37.16,2656.52
1035,2009-04-14,59.84,54.8,39.31,37.92,2676.87
1036,2009-04-15,60.13,55.33,40.07,38.48,2686.99
1037,2009-04-16,60.8,55.74,40.51,39.36,2687.11
1038,2009-04-17,60.11,56.07,40.18,39.46,2650.69
1039,2009-04-20,59.76,56.03,39.78,38.85,2707.67
1040,2009-04-21,61.02,57.76,40.54,39.99,2675.44
1041,2009-04-22,60.5,57.88,40.36,40.37,2576.28
1042,2009-04-23,58.38,55.89,38.73,38.55,2593.56
1043,2009-04-24,58.93,56.68,39.17,38.68,2572.89
1044,2009-04-27,58.41,55.71,38.95,38.56,2513.29
1045,2009-04-28,57.37,54.3,37.79,37.73,2518.53
1046,2009-04-29,58.34,55.64,37.9,37.94,2605.37
1047,2009-04-30,59.14,57.94,38.67,38.93,2622.93
1048,2009-05-04,59.17,57.97,39.18,39.49,2714.3
1049,2009-05-05,59.93,58.78,40.47,40.27,2727.01
1050,2009-05-06,60.45,59.05,40.5,40.71,2764.98
1051,2009-05-07,61.31,59.82,41.01,41.41,2767.08
1052,2009-05-08,61.09,60.21,40.72,40.88,2789.22
1053,2009-05-11,61.53,59.63,40.51,41.05,2725.32
1054,2009-05-12,60.44,58.67,39.14,39.45,2788.56
1055,2009-05-13,60.56,59.25,40.08,40.17,2814.01
1056,2009-05-14,60.48,59.32,40.27,40.45,2792.6
1057,2009-05-15,61.21,59.79,40.34,40.56,2796.12
1058,2009-05-18,61.45,59.76,40.63,41.08,2810.57
1059,2009-05-19,61.89,59.9,40.91,41.12,2840.08
1060,2009-05-20,61.51,60.71,40.92,41.65,2812.86
1061,2009-05-21,62.18,59.99,40.5,41.06,2750.01
1062,2009-05-22,60.89,59.55,39.57,40.47,2740.68
1063,2009-05-25,61.36,59.84,39.92,40.68,2752.72
1064,2009-05-26,61.69,60.39,40.42,41.08,2719.76
1065,2009-05-27,62.08,60.38,40.67,41.52,2759.71
1066,2009-06-01,61.98,60.0,40.65,41.3,2858.34
1067,2009-06-02,62.48,60.8,41.15,41.84,2865.1
1068,2009-06-03,62.23,60.7,41.3,42.0,2939.39
1069,2009-06-04,62.57,61.09,41.54,42.44,2953.75
1070,2009-06-05,62.22,61.39,41.44,42.55,2939.31
1071,2009-06-08,62.43,60.72,41.05,42.14,2948.48
1072,2009-06-09,62.04,60.63,41.05,42.14,2960.56
1073,2009-06-10,61.97,60.98,40.92,42.46,2989.59
1074,2009-06-11,62.61,61.36,41.37,42.61,2961.63
1075,2009-06-12,62.39,60.94,41.34,42.18,2906.29
1076,2009-06-15,61.38,59.9,40.32,41.45,2966.19
1077,2009-06-16,61.93,60.32,40.87,41.88,2961.22
1078,2009-06-17,61.83,60.68,40.84,41.9,3010.59
1079,2009-06-18,62.7,60.92,41.64,42.11,3057.43
1080,2009-06-19,62.94,61.11,41.69,42.37,3080.0
1081,2009-06-22,63.12,61.45,41.96,42.24,3082.56
1082,2009-06-23,62.87,61.02,41.6,42.0,3083.89
1083,2009-06-24,63.05,61.35,41.69,42.11,3120.73
1084,2009-06-25,63.32,61.64,41.91,42.47,3117.92
1085,2009-06-26,63.66,61.84,42.14,42.61,3128.42
1086,2009-06-29,64.0,62.23,42.42,42.87,3179.97
1087,2009-06-30,64.16,62.01,42.51,42.66,3166.47
1088,2009-07-01,63.48,61.99,42.23,42.84,3237.9
1089,2009-07-02,64.02,62.43,42.92,42.92,3282.36
1090,2009-07-03,64.28,63.09,42.99,43.36,3327.14
1091,2009-07-06,64.76,63.4,43.32,43.93,3374.75
1092,2009-07-07,64.2,63.1,43.29,43.92,3340.49
1093,2009-07-08,64.1,63.36,43.44,44.16,3352.27
1094,2009-07-09,65.05,63.73,44.08,44.4,3396.3
1095,2009-07-10,65.2,64.58,44.74,45.32,3398.31
1096,2009-07-13,65.59,64.56,44.82,45.41,3361.01
1097,2009-07-14,65.38,64.89,45.09,45.71,3454.75
1098,2009-07-15,66.49,65.56,45.94,46.22,3493.3
1099,2009-07-16,66.9,65.88,46.01,46.5,3501.24
1100,2009-07-17,66.5,66.04,45.7,46.05,3519.81
1101,2009-07-20,66.86,66.07,46.24,46.32,3591.12
1102,2009-07-21,67.77,67.07,46.77,47.02,3539.83
1103,2009-07-22,66.6,65.81,45.57,46.22,3606.92
1104,2009-07-23,67.74,66.59,46.29,47.26,3651.97
1105,2009-07-24,67.68,67.09,46.73,47.24,3667.56
1106,2009-07-27,67.68,67.02,46.31,46.85,3743.63
1107,2009-07-28,68.48,68.29,47.58,47.95,3755.82
1108,2009-07-29,68.97,68.56,48.1,47.9,3558.51
1109,2009-07-30,65.94,65.32,45.54,45.22,3634.82
1110,2009-07-31,66.41,66.14,45.69,45.84,3734.62
1111,2009-08-03,68.2,66.94,47.26,46.6,3787.03
1112,2009-08-04,68.95,67.72,47.92,47.44,3786.61
1113,2009-08-05,69.63,68.38,48.08,48.03,3740.94
1114,2009-08-06,69.64,68.66,48.23,48.1,3663.12
1115,2009-08-07,68.82,67.81,47.25,47.45,3555.09
1116,2009-08-10,67.35,66.22,46.64,46.19,3544.54
1117,2009-08-11,68.13,67.2,47.16,46.82,3556.38
1118,2009-08-12,68.53,67.58,47.69,46.91,3397.4
1119,2009-08-13,66.45,65.33,45.87,44.84,3440.82
1120,2009-08-14,66.25,65.53,46.04,45.03,3344.46
1121,2009-08-17,64.35,63.23,44.16,43.27,3140.27
1122,2009-08-18,62.91,59.94,41.68,40.43,3171.99
1123,2009-08-19,63.25,60.34,42.02,41.12,3014.57
1124,2009-08-20,61.63,57.66,40.76,39.23,3144.39
1125,2009-08-21,62.72,59.82,42.27,40.97,3203.62
1126,2009-08-24,63.71,60.62,43.05,41.75,3229.6
1127,2009-08-25,64.61,61.48,43.85,42.66,3109.83
1128,2009-08-26,63.91,59.99,43.26,41.64,3172.39
1129,2009-08-27,65.16,61.22,44.61,42.86,3156.3
1130,2009-08-28,65.17,62.34,44.57,43.2,3046.78
1131,2009-08-31,64.43,61.73,43.96,42.23,2830.27
1132,2009-09-01,61.91,58.35,41.11,39.3,2843.7
1133,2009-09-02,61.82,57.91,40.94,39.0,2890.93
1134,2009-09-03,61.94,58.48,40.99,39.26,3051.96
1135,2009-09-04,64.1,60.34,43.05,40.65,3077.14
1136,2009-09-07,64.59,61.13,43.6,41.63,3104.21
1137,2009-09-08,65.31,61.91,44.16,42.19,3170.97
1138,2009-09-09,65.42,62.5,44.6,42.8,3194.91
1139,2009-09-10,65.55,62.81,45.02,42.86,3162.91
1140,2009-09-11,65.59,61.75,44.39,42.2,3238.13
1141,2009-09-14,65.32,62.65,44.83,42.7,3293.39
1142,2009-09-15,66.34,64.0,45.72,43.77,3302.64
1143,2009-09-16,66.3,63.99,45.75,44.11,3258.24
1144,2009-09-17,65.93,64.2,45.8,44.31,3320.1
1145,2009-09-18,67.55,64.65,47.1,45.3,3199.69
1146,2009-09-21,65.81,64.36,45.53,44.23,3208.6
1147,2009-09-22,66.52,65.71,46.58,45.16,3131.03
1148,2009-09-23,65.81,64.05,45.72,43.75,3060.07
1149,2009-09-24,65.07,62.99,44.54,42.55,3080.93
1150,2009-09-25,64.76,62.46,43.82,42.42,3058.53
1151,2009-09-28,65.05,62.01,43.93,42.28,2972.64
1152,2009-09-29,63.81,60.63,42.89,40.91,2972.29
1153,2009-09-30,63.17,59.31,42.17,40.06,3004.8
1154,2009-10-09,63.71,59.83,42.85,40.51,3163.71
1155,2009-10-12,65.7,62.12,44.82,42.59,3151.63
1156,2009-10-13,65.75,62.5,44.71,42.83,3198.52
1157,2009-10-14,66.09,63.23,45.24,43.33,3227.4
1158,2009-10-15,66.4,63.24,45.49,43.51,3239.64
1159,2009-10-16,66.76,63.62,45.16,44.02,3241.71
1160,2009-10-19,67.51,63.41,45.79,44.14,3329.16
1161,2009-10-20,67.84,64.19,46.96,44.94,3377.57
1162,2009-10-21,68.29,64.67,47.48,45.8,3369.28
1163,2009-10-22,67.92,64.17,47.36,45.15,3347.32
1164,2009-10-23,68.1,63.65,47.86,45.63,3413.25
1165,2009-10-26,68.96,64.31,48.65,46.3,3414.24
1166,2009-10-27,68.89,64.12,48.49,44.93,3314.72
1167,2009-10-28,67.69,62.96,47.32,43.79,3329.33
1168,2009-10-29,67.87,64.02,47.65,44.42,3247.05
1169,2009-10-30,67.6,62.3,46.98,43.35,3280.37
1170,2009-11-02,67.55,62.93,47.42,43.31,3392.8
1171,2009-11-03,69.2,63.5,48.65,44.55,3435.43
1172,2009-11-04,70.34,64.38,49.73,45.69,3453.89
1173,2009-11-05,70.53,64.72,50.14,45.91,3464.32
1174,2009-11-06,71.05,65.37,50.67,46.48,3483.02
1175,2009-11-09,71.12,65.82,50.72,46.58,3495.79
1176,2009-11-10,71.75,65.97,51.25,46.82,3503.78
1177,2009-11-11,71.81,66.22,51.31,46.84,3495.67
1178,2009-11-12,71.73,66.29,51.4,46.74,3499.99
1179,2009-11-13,72.05,66.36,51.74,47.12,3518.72
1180,2009-11-16,72.75,66.65,51.85,47.84,3625.8
1181,2009-11-17,74.03,67.93,53.17,48.91,3628.35
1182,2009-11-18,74.09,68.5,53.55,48.91,3630.23
1183,2009-11-19,74.26,68.39,53.79,48.86,3642.44
1184,2009-11-20,74.89,69.25,54.74,49.94,3631.01
1185,2009-11-23,74.94,69.41,55.01,50.01,3665.51
1186,2009-11-24,75.84,70.3,55.77,50.73,3548.08
1187,2009-11-25,72.64,67.58,53.37,48.15,3629.63
1188,2009-11-26,74.43,69.44,55.37,49.45,3485.77
1189,2009-11-27,72.92,67.07,53.26,47.31,3382.51
1190,2009-11-30,70.96,65.3,51.99,46.63,3511.67
1191,2009-12-01,73.47,68.07,54.06,48.75,3560.83
1192,2009-12-02,75.17,69.94,55.85,50.24,3597.33
1193,2009-12-03,76.11,70.77,56.36,50.65,3590.88
1194,2009-12-04,76.41,71.03,56.53,50.88,3643.49
1195,2009-12-07,75.03,69.57,54.97,49.59,3668.83
1196,2009-12-08,76.04,70.34,55.86,50.5,3624.02
1197,2009-12-09,75.74,70.03,55.8,50.5,3554.48
1198,2009-12-10,74.98,69.41,54.87,49.91,3577.24
1199,2009-12-11,75.72,69.99,55.49,50.6,3575.02
1200,2009-12-14,75.48,69.8,55.64,50.58,3612.75
1201,2009-12-15,76.02,69.79,55.29,50.47,3583.34
1202,2009-12-16,75.88,70.51,55.51,50.45,3560.72
1203,2009-12-17,75.68,70.48,55.4,50.14,3480.15
1204,2009-12-18,74.37,68.58,53.99,48.91,3391.74
1205,2009-12-21,72.61,66.37,52.34,46.61,3396.62
1206,2009-12-22,73.03,66.98,52.46,47.18,3305.54
1207,2009-12-23,71.42,65.96,51.16,46.4,3336.48
1208,2009-12-24,72.16,66.28,52.37,47.44,3438.82
1209,2009-12-25,73.62,68.14,53.72,48.9,3424.78
1210,2009-12-28,74.55,68.53,54.05,49.35,3478.43
1211,2009-12-29,75.17,69.44,54.9,50.14,3500.74
1212,2009-12-30,74.84,69.59,55.33,50.31,3558.86
1213,2009-12-31,74.77,69.27,55.22,50.07,3575.68
1214,2010-01-04,75.66,69.66,55.57,50.61,3535.23
1215,2010-01-05,66.81,69.77,47.17,50.87,3564.04
1216,2010-01-06,67.18,69.97,48.16,51.42,3541.73
1217,2010-01-07,67.22,70.01,47.75,51.06,3471.46
1218,2010-01-08,66.71,69.44,47.21,50.21,3480.13
1219,2010-01-11,67.07,69.79,47.8,50.59,3482.05
1220,2010-01-12,67.09,70.2,48.19,51.19,3534.92
1221,2010-01-13,68.01,71.27,49.19,52.03,3421.14
1222,2010-01-14,67.32,71.24,49.03,51.77,3469.05
1223,2010-01-15,68.95,72.17,50.29,53.27,3482.74
1224,2010-01-18,69.24,72.43,50.54,53.67,3500.68
1225,2010-01-19,69.97,73.28,51.58,54.49,3507.48
1226,2010-01-20,69.75,73.17,51.46,54.46,3394.43
1227,2010-01-21,68.28,70.91,49.72,52.34,3408.57
1228,2010-01-22,68.3,70.83,50.0,52.68,3366.2
1229,2010-01-25,66.69,69.95,48.53,51.14,3328.01
1230,2010-01-26,66.38,69.1,47.54,50.26,3242.8
1231,2010-01-27,64.92,67.59,46.38,48.93,3198.57
1232,2010-01-28,65.15,67.07,45.98,48.48,3206.57
1233,2010-01-29,65.81,67.31,46.48,49.71,3204.16
1234,2010-02-01,65.95,67.43,46.95,49.91,3152.71
1235,2010-02-02,65.37,67.16,46.61,49.26,3146.19
1236,2010-02-03,65.26,66.62,46.51,48.93,3230.72
1237,2010-02-04,65.97,66.83,46.95,49.48,3218.8
1238,2010-02-05,65.6,67.28,47.16,49.84,3153.09
1239,2010-02-08,65.21,66.46,45.91,48.56,3150.99
1240,2010-02-09,64.91,66.39,45.96,48.38,3169.19
1241,2010-02-10,65.13,66.1,46.1,48.6,3214.13
1242,2010-02-11,65.78,66.41,46.69,49.04,3220.4
1243,2010-02-12,65.93,65.44,46.6,48.93,3251.28
1244,2010-02-22,66.25,65.93,47.22,49.31,3233.34
1245,2010-02-23,66.29,66.15,47.24,49.15,3198.63
1246,2010-02-24,66.75,67.16,48.05,49.87,3244.48
1247,2010-02-25,67.79,67.84,48.86,51.18,3292.13
1248,2010-02-26,68.16,69.11,49.41,52.01,3281.67
1249,2010-03-01,67.95,69.44,49.14,51.83,3324.42
1250,2010-03-02,68.3,69.49,50.05,52.35,3311.24
1251,2010-03-03,68.51,69.52,50.06,52.39,3335.08
1252,2010-03-04,68.69,70.15,50.47,52.74,3250.57
1253,2010-03-05,66.92,68.27,49.01,51.12,3259.76
1254,2010-03-08,67.01,68.25,49.35,51.37,3286.18
1255,2010-03-09,67.84,68.83,50.04,51.96,3305.86
1256,2010-03-10,67.61,68.46,49.93,51.59,3279.69
1257,2010-03-11,67.48,67.63,49.06,50.84,3276.7
1258,2010-03-12,67.21,66.93,48.93,50.23,3233.13
1259,2010-03-15,66.79,66.5,48.43,49.66,3183.18
1260,2010-03-16,66.58,66.5,48.21,49.48,3203.97
1261,2010-03-17,66.62,67.11,48.56,49.82,3273.92
1262,2010-03-18,67.61,67.87,49.96,50.75,3267.55
1263,2010-03-19,67.68,68.45,50.05,51.18,3293.87
1264,2010-03-22,68.23,68.42,50.37,51.36,3302.63
1265,2010-03-23,68.67,69.11,50.7,51.53,3275.57
1266,2010-03-24,68.43,68.54,50.43,50.72,3276.67
1267,2010-03-25,68.91,68.96,50.86,51.47,3229.13
1268,2010-03-26,68.26,68.3,50.46,51.21,3275.0
1269,2010-03-29,68.7,69.01,51.43,51.82,3358.54
1270,2010-03-30,68.91,69.19,51.61,51.83,3366.71
1271,2010-03-31,69.58,69.18,52.28,52.36,3345.61
1272,2010-04-01,69.65,69.1,52.69,53.0,3391.93
1273,2010-04-02,70.37,69.71,53.61,53.86,3407.35
1274,2010-04-06,70.48,69.95,53.41,53.4,3405.14
1275,2010-04-07,70.33,70.3,53.93,53.79,3386.95
1276,2010-04-08,70.68,70.19,54.55,54.27,3346.74
1277,2010-04-09,70.75,70.37,54.58,54.43,3379.17
1278,2010-04-12,71.29,71.2,55.42,55.57,3351.48
1279,2010-04-13,71.82,71.75,56.26,56.35,3391.72
1280,2010-04-14,71.16,71.2,55.37,55.59,3403.71
1281,2010-04-15,71.12,71.74,56.3,56.41,3394.57
1282,2010-04-16,70.57,70.76,54.99,55.2,3356.33
1283,2010-04-19,70.52,71.03,54.76,54.88,3176.42
1284,2010-04-20,68.99,69.32,53.35,53.4,3173.37
1285,2010-04-21,69.81,69.74,54.02,53.76,3236.68
1286,2010-04-22,70.75,69.82,55.54,54.82,3201.54
1287,2010-04-23,70.76,69.55,55.96,55.02,3190.0
1288,2010-04-26,70.23,69.13,55.49,54.05,3172.0
1289,2010-04-27,70.43,68.32,55.26,53.36,3108.41
1290,2010-04-28,69.4,65.99,53.92,51.41,3097.35
1291,2010-04-29,69.08,65.6,53.68,50.78,3060.06
1292,2010-04-30,68.34,63.56,52.5,48.59,3067.36
1293,2010-05-04,66.75,62.18,51.03,47.54,3019.45
1294,2010-05-05,67.45,61.94,51.34,47.54,3036.39
1295,2010-05-06,67.32,63.5,52.69,49.13,2896.86
1296,2010-05-07,66.66,62.1,51.38,47.48,2836.79
1297,2010-05-10,65.51,61.55,50.39,46.87,2858.23
1298,2010-05-11,64.63,60.43,49.23,45.58,2800.82
1299,2010-05-12,63.53,59.05,47.82,44.39,2818.16
1300,2010-05-13,63.06,58.46,46.63,43.53,2886.91
1301,2010-05-14,63.4,59.41,47.85,44.58,2868.02
1302,2010-05-17,63.7,59.73,48.41,44.98,2714.72
1303,2010-05-18,61.27,56.93,45.21,41.88,2771.35
1304,2010-05-19,61.88,57.58,45.85,42.48,2762.17
1305,2010-05-20,62.1,57.5,45.97,42.33,2726.02
1306,2010-05-21,61.27,56.92,45.18,41.7,2768.79
1307,2010-05-24,62.13,57.5,45.95,42.54,2873.47
1308,2010-05-25,64.31,59.78,48.14,44.42,2813.94
1309,2010-05-26,63.92,59.34,48.06,44.14,2813.94
1310,2010-05-27,63.86,59.84,47.95,44.25,2859.98
1311,2010-05-28,64.83,60.6,48.92,45.04,2850.3
1312,2010-05-31,64.62,61.04,48.9,45.26,2773.26
1313,2010-06-01,63.52,59.0,47.56,43.96,2744.16
1314,2010-06-02,62.63,58.19,46.36,42.8,2757.53
1315,2010-06-03,62.88,59.32,47.11,43.53,2736.08
1316,2010-06-04,62.78,59.13,46.89,43.28,2744.39
1317,2010-06-07,63.01,58.91,47.44,43.43,2695.72
1318,2010-06-08,63.45,59.38,47.39,43.96,2699.34
1319,2010-06-09,63.98,59.56,48.08,44.42,2782.13
1320,2010-06-10,64.94,60.4,49.02,45.33,2750.02
1321,2010-06-11,65.2,60.65,49.11,45.59,2758.87
1322,2010-06-17,64.8,60.56,49.07,45.46,2742.73
1323,2010-06-18,64.01,59.97,48.33,44.69,2696.17
1324,2010-06-21,61.95,58.21,45.96,42.98,2780.66
1325,2010-06-22,63.27,59.65,47.44,44.01,2783.72
1326,2010-06-23,63.61,59.93,47.62,44.3,2758.49
1327,2010-06-24,63.24,59.8,47.31,44.46,2757.5
1328,2010-06-25,63.35,59.86,47.54,44.6,2736.29
1329,2010-06-28,62.92,58.98,46.84,43.93,2716.78
1330,2010-06-29,62.05,58.14,45.99,42.77,2592.02
1331,2010-06-30,59.97,55.21,43.82,40.61,2563.07
1332,2010-07-01,59.04,54.06,42.94,39.67,2526.07
1333,2010-07-02,58.69,53.29,42.54,39.48,2534.11
1334,2010-07-05,58.36,52.97,42.03,38.93,2512.65
1335,2010-07-06,58.44,53.08,41.99,38.95,2562.9
1336,2010-07-07,59.15,54.09,42.78,39.72,2580.48
1337,2010-07-08,59.47,54.84,43.26,40.37,2575.92
1338,2010-07-09,59.13,54.67,43.2,40.0,2647.1
1339,2010-07-12,60.29,55.87,44.29,41.19,2676.22
1340,2010-07-13,60.84,56.55,44.89,41.61,2634.59
1341,2010-07-14,60.7,55.8,44.18,41.26,2653.61
1342,2010-07-15,60.79,56.3,44.69,41.55,2608.52
1343,2010-07-16,59.62,55.11,43.82,40.58,2616.13
1344,2010-07-19,60.0,55.59,44.09,40.78,2682.47
1345,2010-07-20,61.04,56.51,45.17,41.57,2741.5
1346,2010-07-21,62.1,57.74,46.19,42.83,2747.34
1347,2010-07-22,62.09,58.04,46.45,42.98,2781.29
1348,2010-07-23,62.89,58.78,47.16,43.86,2793.08
1349,2010-07-26,62.97,58.87,46.93,43.83,2811.05
1350,2010-07-27,63.6,59.34,47.42,44.3,2795.72
1351,2010-07-28,63.5,59.36,47.62,44.31,2863.72
1352,2010-07-29,64.44,60.09,48.32,44.93,2877.98
1353,2010-07-30,64.85,60.23,48.54,45.28,2868.85
1354,2010-08-02,64.77,60.0,48.53,44.98,2917.28
1355,2010-08-03,65.51,61.09,49.61,45.62,2865.97
1356,2010-08-04,64.79,60.05,49.04,45.14,2876.43
1357,2010-08-05,65.18,60.34,49.28,45.52,2850.83
1358,2010-08-06,65.29,60.96,49.59,46.16,2897.66
1359,2010-08-09,66.36,61.23,50.57,47.04,2918.24
1360,2010-08-10,67.14,62.02,51.13,47.69,2832.64
1361,2010-08-11,65.52,60.09,49.36,45.69,2850.21
1362,2010-08-12,65.97,61.0,49.91,46.18,2816.39
1363,2010-08-13,65.81,60.22,49.71,45.84,2855.55
1364,2010-08-16,66.56,60.66,50.41,46.57,2922.08
1365,2010-08-17,67.23,61.63,51.88,47.6,2942.29
1366,2010-08-18,67.78,61.66,52.38,48.13,2937.36
1367,2010-08-19,68.03,61.43,52.06,47.97,2955.39
1368,2010-08-20,68.07,61.38,52.38,48.07,2898.33
1369,2010-08-23,66.94,60.6,51.33,47.24,2896.19
1370,2010-08-24,66.87,60.22,51.57,47.16,2911.83
1371,2010-08-25,67.69,60.1,52.26,47.59,2843.02
1372,2010-08-26,66.3,58.57,51.07,46.12,2850.09
1373,2010-08-27,66.78,58.17,51.35,46.54,2858.57
1374,2010-08-30,66.66,58.32,51.46,46.77,2915.01
1375,2010-08-31,68.12,59.26,52.71,47.9,2903.19
1376,2010-09-01,68.49,59.66,53.26,48.01,2884.04
1377,2010-09-02,67.62,58.84,52.1,47.22,2921.39
1378,2010-09-03,68.74,60.12,53.24,48.25,2920.2
1379,2010-09-06,69.42,60.78,53.66,48.5,2975.09
1380,2010-09-07,69.03,60.49,53.68,48.28,2983.11
1381,2010-09-08,69.54,60.93,53.98,48.63,2980.97
1382,2010-09-09,69.8,61.48,54.17,49.0,2926.46
1383,2010-09-10,68.5,60.77,53.59,48.44,2932.55
1384,2010-09-13,68.88,61.08,54.42,48.89,2962.32
1385,2010-09-14,69.71,62.05,55.0,49.6,2965.01
1386,2010-09-15,69.64,61.95,55.21,49.75,2913.19
1387,2010-09-16,68.94,60.92,54.47,48.72,2857.79
1388,2010-09-17,68.09,59.5,52.98,47.87,2861.37
1389,2010-09-20,67.88,59.53,52.99,47.86,2849.83
1390,2010-09-21,67.1,59.07,52.37,47.23,2857.48
1391,2010-09-27,66.83,59.14,51.97,47.01,2905.03
1392,2010-09-28,68.14,60.27,53.32,48.07,2880.91
1393,2010-09-29,67.68,59.67,53.01,47.73,2874.81
1394,2010-09-30,67.13,59.19,51.99,47.0,2935.57
1395,2010-10-08,67.98,59.94,52.86,47.52,3044.23
1396,2010-10-11,69.29,61.02,53.86,48.33,3132.89
1397,2010-10-12,69.57,61.46,53.97,48.56,3172.73
1398,2010-10-13,70.13,61.78,54.11,48.7,3217.58
1399,2010-10-14,70.03,62.05,54.28,48.81,3224.14
1400,2010-10-15,68.89,60.51,52.67,47.64,3327.68
1401,2010-10-18,68.9,60.32,52.36,47.2,3306.16
1402,2010-10-19,67.86,59.83,51.9,46.93,3375.67
1403,2010-10-20,69.36,61.51,53.96,48.7,3396.88
1404,2010-10-21,69.76,61.5,54.29,48.68,3374.68
1405,2010-10-22,70.2,61.89,54.61,49.01,3378.66
1406,2010-10-25,70.94,61.96,55.48,49.49,3481.08
1407,2010-10-26,72.43,62.97,56.65,49.82,3466.08
1408,2010-10-27,73.07,62.17,57.22,49.27,3403.87
1409,2010-10-28,71.99,62.05,56.99,48.89,3397.69
1410,2010-10-29,72.35,61.57,56.95,48.95,3379.98
1411,2010-11-01,72.88,62.03,57.95,49.49,3472.99
1412,2010-11-02,74.19,63.33,59.28,50.62,3463.13
1413,2010-11-03,73.88,63.11,59.3,49.99,3420.34
1414,2010-11-04,73.06,62.59,58.27,49.14,3480.51
1415,2010-11-05,74.08,63.67,59.5,50.12,3520.8
1416,2010-11-08,74.98,64.44,60.11,50.82,3548.57
1417,2010-11-09,76.37,65.86,61.05,52.12,3523.95
1418,2010-11-10,76.4,65.89,61.42,52.61,3499.11
1419,2010-11-11,76.76,66.34,61.87,53.08,3509.97
1420,2010-11-12,76.46,65.62,61.26,52.5,3291.83
1421,2010-11-15,73.35,62.25,57.65,49.36,3314.89
1422,2010-11-16,74.91,63.86,59.47,51.23,3169.54
1423,2010-11-17,73.2,62.08,58.23,49.95,3103.91
1424,2010-11-18,71.34,60.12,56.56,48.36,3147.96
1425,2010-11-19,72.53,60.87,57.71,48.92,3178.85
1426,2010-11-22,74.01,62.64,59.25,50.51,3171.94
1427,2010-11-23,74.83,63.35,60.15,51.35,3107.18
1428,2010-11-24,74.15,62.76,59.94,50.9,3177.04
1429,2010-11-25,75.86,64.2,61.53,52.45,3223.48
1430,2010-11-26,76.13,64.72,61.55,52.92,3194.85
1431,2010-11-29,74.6,64.52,60.25,52.36,3190.05
1432,2010-11-30,75.89,64.77,61.68,52.98,3136.99
1433,2010-12-01,74.71,63.04,60.05,51.41,3136.02
1434,2010-12-02,74.01,63.27,59.19,51.51,3155.06
1435,2010-12-03,74.84,63.83,59.8,51.73,3158.16
1436,2010-12-06,74.54,63.16,59.81,51.27,3165.57
1437,2010-12-07,73.35,62.16,58.6,50.29,3200.34
1438,2010-12-08,74.4,62.87,59.58,51.24,3171.88
1439,2010-12-09,74.17,62.87,59.58,51.05,3123.37
1440,2010-12-10,73.6,61.66,58.95,50.07,3161.98
1441,2010-12-13,74.5,62.52,59.75,50.94,3261.06
1442,2010-12-14,75.83,64.07,60.99,51.95,3269.47
1443,2010-12-15,76.49,64.77,61.59,52.81,3247.64
1444,2010-12-16,76.56,64.63,61.5,52.66,3230.66
1445,2010-12-17,76.32,64.82,61.41,52.54,3225.66
1446,2010-12-20,76.52,64.85,61.97,52.6,3178.66
1447,2010-12-21,75.78,64.34,60.96,52.26,3249.51
1448,2010-12-22,76.56,64.86,61.29,52.6,3215.45
1449,2010-12-23,75.68,64.48,60.68,51.95,3188.61
1450,2010-12-24,74.36,63.21,59.67,50.73,3162.95
1451,2010-12-27,73.51,61.99,58.58,49.75,3099.71
1452,2010-12-28,72.19,60.29,56.89,48.41,3044.93
1453,2010-12-29,71.36,59.26,55.88,47.87,3061.83
1454,2010-12-30,72.39,60.15,56.71,48.65,3064.1
1455,2010-12-31,72.41,60.59,56.95,49.14,3128.26
1456,2011-01-04,73.09,61.69,57.74,50.07,3189.68
1457,2011-01-05,64.02,62.53,50.82,50.61,3175.66
1458,2011-01-06,63.77,62.56,50.85,50.68,3159.64
1459,2011-01-07,63.59,62.28,50.39,50.54,3166.62
1460,2011-01-10,62.85,62.04,49.75,50.07,3108.19
1461,2011-01-11,62.08,60.62,48.58,48.72,3124.92
1462,2011-01-12,61.61,59.96,48.15,48.39,3142.34
1463,2011-01-13,61.73,60.48,48.44,48.84,3141.28
1464,2011-01-14,62.25,60.44,48.4,48.77,3091.86
1465,2011-01-17,61.0,59.25,47.5,47.51,2974.35
1466,2011-01-18,58.83,57.66,45.47,45.43,2977.65
1467,2011-01-19,58.76,57.59,45.53,45.57,3044.85
1468,2011-01-20,60.1,58.96,46.93,46.83,2944.71
1469,2011-01-21,58.7,57.37,45.11,45.3,2983.46
1470,2011-01-24,59.0,57.81,45.02,45.4,2954.23
1471,2011-01-25,57.9,56.84,44.33,44.69,2938.65
1472,2011-01-26,56.99,56.2,43.68,43.98,2978.43
1473,2011-01-27,57.91,56.88,44.35,44.69,3026.47
1474,2011-01-28,58.37,57.31,45.14,45.32,3036.74
1475,2011-01-31,59.0,57.85,45.73,46.03,3076.51
1476,2011-02-01,59.76,58.16,46.17,46.35,3077.28
